text,label
Which side of the Scrambled eggs is the Bacon on?,1
Tell me how the Person and the Person are arranged.,1
Where does the Left candle holder appear to be?,1
How are the Jet on the lower right and Jet on the upper left positioned?,1
How would you explain where the Figurine in blue suit is to someone else?,1
What is the location of the Onion ring relative to the Sandwich?,1
How would you describe the position of the Kiwi compared to the Banana?,1
Where do you see the Floral arrangement?,1
Where would you say the Pears is placed?,1
Where do you see the Bottom jar?,1
Where does the Kitten appear to be?,1
What is the spatial relationship between the Teddy bear and the White cup?,1
Where is the Person in the foreground located with respect to the Person in the background?,1
Tell me how the Second bread roll from the left and the First bread roll from the left are arranged.,1
How would you describe the position of the Orange on the left compared to the Orange on the right?,1
Which side of the Cup of coffee is the Plate with food on?,1
Where would you say the Floral ball is placed?,1
Where is the Player in red uniform in relation to the Player in blue uniform?,1
How are the Lip balm and Mobile phone positioned?,1
Can you describe where the Green umbrella is?,1
What is the spatial relationship between the MP3 player and the Laptop?,1
Can you point out where the Catcher is compared to the Batter?,1
How would you describe the position of the Lemon with a face compared to the Lime?,1
"Looking at the scene, where is the Tomato?",1
Where is the Vase in relation to the Decanter?,1
Where would you say the Upper plane is placed?,1
Where does the Child appear to be?,1
How would you explain where the White cauliflower is to someone else?,1
Tell me how the Dog with a brown and white coat and the Dog with a golden coat are arranged.,1
How would you explain where the BlackBerry phone is to someone else?,1
What is the spatial relationship between the Motorcycle and the Jeep?,1
Where would you say the Glove is placed?,1
What is the location of the Kohlrabies relative to the Carrots?,1
Can you describe where the Oranges is?,1
What is the location of the Broccoli relative to the Red onion?,1
How would you explain where the Teddy bear is to someone else?,1
"If someone asked you where the Onion rings is, what would you say?",1
Where does the Building appear to be?,1
Tell me how the Black box and the White vase are arranged.,1
Where is the Suitcase in relation to the Baby?,1
"Looking at the scene, where is the Donut?",1
Can you describe where the Avocado is?,1
Where is the Cyclist in relation to the Train?,1
Where do you see the Bird on the right?,1
How are the Person in brown shirt and Person in blue shirt positioned?,1
Which side of the First sheep from the left is the Second sheep from the left on?,1
What is the location of the Person running relative to the Person with red hair?,1
What is the location of the Middle pair of scissors relative to the Top pair of scissors?,1
Where is the Fork located with respect to the Pancakes?,1
How would you describe the position of the Child compared to the Globe?,1
Tell me how the Ball and the Player are arranged.,1
"Looking at the scene, where is the Blue shoe-shaped object?",1
What is the spatial relationship between the Banana and the Mouse?,1
Where is the Vanilla bean located with respect to the Banana?,1
Which side of the White plush toy is the Pink plush toy on?,1
How would you explain where the Red stick is to someone else?,1
How would you explain where the Bottom plane is to someone else?,1
Can you describe where the Player in a different uniform is?,1
Can you describe where the Rider is?,1
"Looking at the scene, where is the Orange?",1
Where do you see the Person?,1
What is the location of the No target object relative to the Aircraft?,1
Tell me how the Person in black hat and the Person in red jacket are arranged.,1
"Looking at the scene, where is the Container with fried items?",1
"Looking at the scene, where is the Purple flower?",1
Can you point out where the Pink flower is compared to the Yellow rose?,1
Where do you see the Zebra on the left?,1
Where do you see the Broccoli?,1
Which side of the Oranges is the Grapes on?,1
Can you describe where the Book is?,1
What is the position of the Apples in relation to the other object?,1
Tell me how the Whole donut with glaze and the Partially eaten donut are arranged.,1
Where is the Sliced tomatoes located with respect to the Shredded cheese?,1
Where do you see the Fries?,1
Where is the Blue crocheted bear in relation to the Orange teddy bear?,1
Can you describe where the Skis is?,1
How would you explain where the Space shuttle is to someone else?,1
Which side of the Topmost donut is the Center donut with chocolate frosting on?,1
How would you describe the position of the Feathered toy compared to the Dog?,1
What is the position of the Digital camera in relation to the other object?,1
Can you point out where the White plastic base is compared to the Child?,1
How would you explain where the Orange slice is to someone else?,1
Which side of the White microwave is the Black microwave on?,1
Where is the Red rose located with respect to the Orange lily on the right?,1
"If someone asked you where the Leftmost vase is, what would you say?",1
Where is the Dog in relation to the Cat?,1
